XHIP1,YHIP1,ZHIP1,XHIP2,YHIP2,ZHIP2,XHIP3,YHIP3,ZHIP3,XRightThigh1,YRightThigh1,ZRightThigh1,XRightThigh3,YRightThigh3,ZRightThigh3,XLeftThigh1,YLeftThigh1,ZLeftThigh1,XLeftThigh3,YLeftThigh3,ZLeftThigh3,XLKNEE,YLKNEE,ZLKNEE,XLANK,YLANK,ZLANK,XLeftTibia3,YLeftTibia3,ZLeftTibia3,XRKNEE,YRKNEE,ZRKNEE,XRANK,YRANK,ZRANK,XRightTibia3,YRightTibia3,ZRightTibia3
119.790138,-557.811646,909.879883,-86.645088,-583.070557,900.108032,-50.852497,-771.62085,866.198669,-102.535439,-724.835205,698.419739,-118.693565,-637.055725,766.006104,194.535187,-639.509033,797.860046,208.598663,-752.026733,715.369019,-50.195446,-711.665771,522.954163,-57.453693,-563.084106,228.851288,-60.921055,-665.764221,431.447601,172.639038,-830.175293,586.793396,192.415665,-819.273743,264.669617,176.939743,-838.613159,482.767181
120.570496,-565.060913,908.875183,-85.943039,-589.981262,899.765991,-50.465191,-778.532959,865.641235,-102.260551,-730.787354,697.949402,-118.784721,-643.610535,765.927795,194.778763,-646.841736,796.787231,209.075043,-759.109619,714.094482,-50.025478,-715.864868,522.556946,-57.690651,-564.838135,229.534958,-60.925285,-669.135498,431.467804,172.251678,-836.766968,585.656799,191.356049,-833.911804,263.984863,176.297592,-846.022766,482.369171
121.36618,-572.438965,907.808228,-85.222572,-597.021729,899.409485,-50.051136,-785.570068,865.072266,-101.982185,-736.888123,697.494202,-118.867676,-650.308228,765.846436,195.022354,-654.254211,795.636597,209.577301,-766.187866,712.664795,-49.886154,-720.208679,522.175964,-57.948677,-566.696899,230.262573,-60.978138,-672.674438,431.499451,171.939072,-843.273743,584.296387,190.269165,-847.92395,263.297974,175.735382,-853.269531,481.758545
122.178116,-579.955811,906.681702,-84.482841,-604.195679,899.036621,-49.618866,-792.739502,864.492737,-101.702423,-743.149048,697.051758,-118.934715,-657.151184,765.757202,195.26828,-661.767212,794.414368,210.089615,-773.295227,711.0979,-49.781239,-724.730042,521.807678,-58.220798,-568.678345,231.032059,-61.07478,-676.409729,431.537872,171.685959,-849.743896,582.736877,189.173523,-861.285706,262.582306,175.242859,-860.396851,480.944855
123.007179,-587.621216,905.498596,-83.723091,-611.50592,898.645874,-49.176838,-800.048096,863.903687,-101.422485,-749.580994,696.61908,-118.978394,-664.141235,765.654968,195.518875,-669.400879,793.127686,210.595505,-780.464417,709.412537,-49.711884,-729.460876,521.447937,-58.500355,-570.800842,231.841385,-61.208664,-680.369873,431.578125,171.475647,-856.223938,581.004761,188.087677,-873.976379,261.810883,174.808594,-867.447449,479.939392
123.854126,-595.443298,904.262451,-82.942795,-618.955383,898.235352,-48.733204,-807.502136,863.306152,-101.14286,-756.19397,696.19281,-118.991882,-671.280212,765.534851,195.776627,-677.174133,791.783997,211.078598,-787.725952,707.627258,-49.676258,-734.431274,521.093201,-58.781418,-573.083496,232.688889,-61.37188,-684.582275,431.615173,171.290878,-862.758057,579.127747,187.030045,-885.979309,260.957764,174.420837,-874.461365,478.754425
124.719521,-603.42981,902.976685,-82.141655,-626.546631,897.803833,-48.295582,-815.107361,862.700867,-100.863342,-762.997253,695.768982,-118.969177,-678.569336,765.392151,196.043808,-685.104553,790.390442,211.523148,-795.107544,705.759949,-49.66972,-739.667603,520.739319,-59.059132,-575.545105,233.573181,-61.555706,-689.07251,431.643799,171.114456,-869.386658,577.132935,186.018219,-897.28125,259.998413,174.068237,-881.475708,477.402374
125.603798,-611.586914,901.64502,-81.319603,-634.282104,897.350159,-47.870853,-822.868896,862.088562,-100.583366,-769.999023,695.343811,-118.905334,-686.009766,765.222534,196.322556,-693.207458,788.953857,211.914444,-802.633667,703.827026,-49.685577,-745.192627,520.38269,-59.32991,-578.203674,234.493317,-61.751369,-693.863281,431.658936,170.93013,-876.145813,575.046204,185.068542,-907.872253,258.910492,173.740387,-888.52356,475.895477
126.507164,-619.920166,900.270813,-80.476791,-642.164368,896.873596,-47.464996,-830.791199,861.469604,-100.302155,-777.206238,694.913513,-118.796425,-693.602356,765.022827,196.614777,-701.496399,787.480652,212.239426,-810.325073,701.842896,-49.716187,-751.024841,520.019348,-59.591576,-581.075989,235.4487,-61.950836,-698.974243,431.655487,170.723099,-883.066284,572.890747,184.195724,-917.745056,257.674408,173.428314,-895.633667,474.24469
127.429741,-628.433838,898.857178,-79.61351,-650.195313,896.373535,-47.083019,-838.878052,860.844666,-100.018936,-784.624939,694.47467,-118.639534,-701.348145,764.790039,196.921921,-709.982727,785.976257,212.486725,-818.198608,699.820068,-49.754089,-757.178589,519.64563,-59.843243,-584.176697,236.439133,-62.147491,-704.42157,431.628876,170.480545,-890.173706,570.687134,183.412491,-926.894836,256.27356,173.124771,-902.829224,472.459686
128.37146,-637.131226,897.406494,-78.730171,-658.377014,895.849792,-46.728901,-847.132751,860.213867,-99.733086,-792.26001,694.024536,-118.432671,-709.247559,764.522339,197.245102,-718.67511,784.44519,212.647095,-826.267212,697.768127,-49.793022,-763.664917,519.257935,-60.085136,-587.518311,237.464783,-62.336536,-710.217468,431.574951,170.192108,-897.487976,568.451965,182.729462,-935.318359,254.694763,172.824448,-910.128479,470.548279
129.33226,-646.014954,895.921143,-77.827209,-666.710999,895.302185,-46.405602,-855.557678,859.577454,-99.444199,-800.115356,693.560974,-118.174538,-717.301392,764.218079,197.585129,-727.580383,782.890991,212.713196,-834.539978,695.694763,-49.828419,-770.491577,518.853088,-60.318222,-591.110535,238.525955,-62.515022,-716.370911,431.490234,169.849716,-905.024048,566.198181,182.155014,-943.013855,252.927963,172.523605,-917.544556,468.516296
130.312012,-655.086792,894.402527,-76.904999,-675.198547,894.730591,-46.115189,-864.154663,858.93573,-99.1521,-808.193726,693.082336,-117.864395,-725.510132,763.876526,197.942398,-736.702881,781.316284,212.679703,-843.02301,693.604858,-49.857502,-777.664429,518.428223,-60.543781,-594.960327,239.623169,-62.681503,-722.888123,431.372314,169.447861,-912.791931,563.935303,181.695389,-949.98053,250.966156,172.220001,-925.086121,466.367859
131.310593,-664.3479,892.851624,-75.96386,-683.840698,894.135071,-45.858959,-872.924927,858.288574,-98.856819,-816.497131,692.587646,-117.5019,-733.874268,763.49707,198.317078,-746.045593,779.722717,212.542953,-851.719543,691.50177,-49.879013,-785.187317,517.981445,-60.763088,-599.072754,240.756958,-62.835625,-729.772644,431.21936,168.982925,-920.798035,561.669373,181.354828,-956.218201,248.804916,171.912384,-932.758301,464.10556
132.327881,-673.798889,891.269165,-75.004036,-692.637878,893.515503,-45.637634,-881.869324,857.636414,-98.558449,-825.026855,692.076538,-117.086922,-742.394104,763.079407,198.709274,-755.610046,778.111145,212.300644,-860.631348,689.387146,-49.892639,-793.062927,517.511536,-60.977108,-603.450562,241.927689,-62.977486,-737.026611,431.030487,168.452972,-929.045776,559.40387,181.135925,-961.726685,246.441757,171.600143,-940.563416,461.730652
133.363876,-683.440125,889.655212,-74.025612,-701.590393,892.872009,-45.451538,-890.988037,856.979065,-98.25708,-833.783447,691.548889,-116.619461,-751.069763,762.623352,199.118973,-765.397034,776.4823,211.951553,-869.758606,687.261536,-49.898464,-801.292542,517.0177,-61.186424,-608.094971,243.135635,-63.107327,-744.651245,430.805145,167.857178,-937.536804,557.140442,181.039917,-966.506104,243.875595,171.283005,-948.502747,459.243805
134.418488,-693.271667,888.010132,-73.028648,-710.698425,892.204651,-45.300774,-900.281555,856.316589,-97.952759,-842.767029,691.004395,-116.09951,-759.901489,762.129089,199.546127,-775.406677,774.83606,211.495209,-879.101318,685.125244,-49.896587,-809.87677,516.499878,-61.391277,-613.006592,244.380905,-63.225277,-752.64679,430.543243,167.195236,-946.271423,554.879639,181.067291,-970.556519,241.106049,170.960922,-956.576233,456.645081
